,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,canonical_smiles,mechanism_of_action,tid
1821,147786,30686,15444,104407,93930,=,98.7,%,0,Binding,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Binding,=,98.7,%,,,,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,Bacterial dihydropteroate synthase inhibitor,106168.0
1822,846584,30691,11687,342019,16485,=,48100.0,nM,1,Ki,,,0,4.32,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,48100.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1823,846582,30692,11687,342019,16485,=,27000.0,nM,1,Ki,,,1,4.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,27000.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1824,847779,30692,11687,342042,76666,=,380.0,nM,1,Ki,,,0,6.42,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,380.0,nM,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1825,328437,30694,10784,276547,16485,=,27000.0,nM,1,Ki,,,0,4.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,27000.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1826,345174,30694,10784,276546,381693,=,16000.0,nM,1,Ki,,,0,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1827,345174,30694,10784,276546,381693,=,16000.0,nM,1,Ki,,,0,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1828,345174,30694,10784,276546,381693,=,16000.0,nM,1,Ki,,,0,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1829,1174206,30703,11353,181631,236019,=,336.0,nM,1,Ki,,,0,6.47,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,336.0,nM,,,,,Androgen Receptor antagonist,56.0
1830,1174206,30703,11353,181631,236019,=,336.0,nM,1,Ki,,,0,6.47,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,336.0,nM,,,,,Glucocorticoid receptor antagonist,25.0
1831,1174206,30703,11353,181631,236019,=,336.0,nM,1,Ki,,,0,6.47,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,336.0,nM,,,,,Progesterone receptor agonist,36.0
1832,654049,30705,13965,84169,76666,=,510.0,nM,1,Ki,,,0,6.29,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,510.0,nM,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1833,574258,30708,12321,60573,16485,=,43000.0,nM,1,Ki,,,0,4.37,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,43.0,uM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1834,587691,30708,12321,60564,381693,=,19000.0,nM,1,Ki,,,0,4.72,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,19.0,uM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1835,587691,30708,12321,60564,381693,=,19000.0,nM,1,Ki,,,0,4.72,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,19.0,uM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1836,587691,30708,12321,60564,381693,=,19000.0,nM,1,Ki,,,0,4.72,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,19.0,uM,,,,,Adenosine receptor antagonist,105024.0
1837,978109,30709,10938,23872,381693,=,25000.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1838,978109,30709,10938,23872,381693,=,25000.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1839,978109,30709,10938,23872,381693,=,25000.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1840,155234,30715,11377,194956,381693,=,25300.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1841,155234,30715,11377,194956,381693,=,25300.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1842,155234,30715,11377,194956,381693,=,25300.0,nM,1,Ki,,,1,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Adenosine receptor antagonist,105024.0
1843,155233,30716,11377,194956,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1844,155233,30716,11377,194956,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1845,155233,30716,11377,194956,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1846,168912,30716,11377,194963,76666,=,380.0,nM,1,Ki,,,1,6.42,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,380.0,nM,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1847,177279,30716,11377,194955,16485,=,27000.0,nM,1,Ki,,,1,4.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,27000.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1848,177335,30716,11377,194969,2046,>,100000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,100000.0,nM,,,,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,Sodium-(potassium)-chloride cotransporter 2 inhibitor,167.0
1849,109461,30720,10385,198786,381693,=,1310.0,nM,1,Ki,,,0,5.88,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1310.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1850,109461,30720,10385,198786,381693,=,1310.0,nM,1,Ki,,,0,5.88,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1310.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1851,109461,30720,10385,198786,381693,=,1310.0,nM,1,Ki,,,0,5.88,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1310.0,nM,,,,,Adenosine receptor antagonist,105024.0
1852,457317,30721,10608,98229,236019,=,636.0,nM,1,Ki,,,0,6.2,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,636.0,nM,,,,,Androgen Receptor antagonist,56.0
1853,457317,30721,10608,98229,236019,=,636.0,nM,1,Ki,,,0,6.2,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,636.0,nM,,,,,Glucocorticoid receptor antagonist,25.0
1854,457317,30721,10608,98229,236019,=,636.0,nM,1,Ki,,,0,6.2,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,636.0,nM,,,,,Progesterone receptor agonist,36.0
1855,841650,30739,16424,117916,381693,=,15100.0,nM,1,Ki,,,0,4.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,15100.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1856,841650,30739,16424,117916,381693,=,15100.0,nM,1,Ki,,,0,4.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,15100.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1857,841650,30739,16424,117916,381693,=,15100.0,nM,1,Ki,,,0,4.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,15100.0,nM,,,,,Adenosine receptor antagonist,105024.0
1858,980601,30742,17602,227063,381693,=,21000.0,nM,1,Ki,,,1,4.68,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,21000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1859,980601,30742,17602,227063,381693,=,21000.0,nM,1,Ki,,,1,4.68,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,21000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1860,980601,30742,17602,227063,381693,=,21000.0,nM,1,Ki,,,1,4.68,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,21000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1861,116352,30768,14141,213361,5797,=,15.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,15.0,%,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1862,1231442,30772,16716,282612,5797,=,24500.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,24.5,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1863,1076763,30774,17585,216935,5797,=,24500.0,nM,1,Km,,,1,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,24.5,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1864,1076764,30775,17585,216935,5797,=,76.4,s-1,0,k cat,,,1,,BAO_0000481,,,,,,1,k cat,=,76.4,s-1,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1865,1231443,30777,16716,282612,5797,=,76.4,s-1,0,k cat,,,0,,BAO_0000481,,,,,,1,k cat,=,76.4,s-1,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1866,1076765,30778,17585,216935,5797,=,3.1,uM-1 s-1,0,k cat/Km,,,0,,BAO_0000179,,,,,,1,k cat/Km,=,3.1,uM-1 s-1,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1867,86909,30785,11534,256201,453578,=,0.0025,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2.5e-12,M,,,,,Adenosine deaminase inhibitor,14.0
1868,98983,30785,11534,256203,41697,=,1000000000.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.0,M,,,,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)[C@H](O)[C@@H]1O,Adenosine deaminase inhibitor,14.0
1869,1148728,30789,4550,182164,453578,=,0.01,nM,1,Ki,,,0,11.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1e-11,M,,,,,Adenosine deaminase inhibitor,14.0
1870,363166,30790,17676,5626,453578,=,0.001,nM,1,Ki,,Outside typical range,1,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1e-12,M,,,,,Adenosine deaminase inhibitor,14.0
1871,370424,30790,17676,5627,41697,=,0.01,nM,1,Ki,,,0,11.0,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1e-11,M,,,,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)[C@H](O)[C@@H]1O,Adenosine deaminase inhibitor,14.0
1872,1023865,30799,12294,109803,453578,=,0.001,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.001,nM,,,,,Adenosine deaminase inhibitor,14.0
1873,249591,30812,16174,233576,6078,>,800000.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,0.0008,M,,,,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,DNA polymerase/reverse transcriptase inhibitor,105706.0
1874,1254796,30839,7344,278879,40940,=,38000.0,nM,1,Ki,,,0,4.42,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Inhibition constant,=,0.038,mM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Unknown,
1875,1197734,30855,10663,128742,5797,=,5.0,nM,1,Ki,,,0,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1876,938644,30857,10197,94015,381693,=,25300.0,nM,1,Ki,,,0,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1877,938644,30857,10197,94015,381693,=,25300.0,nM,1,Ki,,,0,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1878,938644,30857,10197,94015,381693,=,25300.0,nM,1,Ki,,,0,4.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25300.0,nM,,,,,Adenosine receptor antagonist,105024.0
1879,71802,30862,10168,74186,5797,=,37.0,nM,1,Ki,,,0,7.43,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,37.0,nM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1880,395581,30863,10097,27615,16485,=,37000.0,nM,1,Ki,,,0,4.43,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,37.0,uM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1881,424789,30863,10097,27592,381693,=,17000.0,nM,1,Ki,,,0,4.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,17.0,uM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1882,424789,30863,10097,27592,381693,=,17000.0,nM,1,Ki,,,0,4.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,17.0,uM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1883,424789,30863,10097,27592,381693,=,17000.0,nM,1,Ki,,,0,4.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,17.0,uM,,,,,Adenosine receptor antagonist,105024.0
1884,833850,30869,11932,150884,16485,=,27000.0,nM,1,Ki,,,1,4.57,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,27000.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1885,843611,30869,11932,150896,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1886,843611,30869,11932,150896,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1887,843611,30869,11932,150896,381693,=,16000.0,nM,1,Ki,,,1,4.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,16000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1888,728198,30875,11627,257624,381693,=,25000.0,nM,0,Ratio,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ratio,=,25000.0,nM,,,,,Phosphodiesterase 4 inhibitor,104679.0
1889,728198,30875,11627,257624,381693,=,25000.0,nM,0,Ratio,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ratio,=,25000.0,nM,,,,,Phosphodiesterase 3 inhibitor,104707.0
1890,728198,30875,11627,257624,381693,=,25000.0,nM,0,Ratio,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ratio,=,25000.0,nM,,,,,Adenosine receptor antagonist,105024.0
1891,740460,30875,11627,257623,16485,=,48000.0,nM,0,Ratio,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ratio,=,48000.0,nM,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1892,747022,30875,11627,257618,76666,=,380.0,nM,0,Ratio,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ratio,=,380.0,nM,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1893,728199,30881,11627,257624,381693,=,3.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,3.0,,,,,,Phosphodiesterase 4 inhibitor,104679.0
1894,728199,30881,11627,257624,381693,=,3.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,3.0,,,,,,Phosphodiesterase 3 inhibitor,104707.0
1895,728199,30881,11627,257624,381693,=,3.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,3.0,,,,,,Adenosine receptor antagonist,105024.0
1896,740461,30881,11627,257623,16485,=,1.7,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,1.7,,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1897,747023,30881,11627,257618,76666,=,290.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,290.0,,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1898,846585,30883,11687,342019,16485,=,0.27,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,0.27,,,,,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Adenosine receptor antagonist,105024.0
1899,847780,30883,11687,342042,76666,=,290.0,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,290.0,,,,,CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,Adenosine A1 receptor antagonist,114.0
1900,1147776,30894,13295,21488,5797,=,25.0,%,0,Displacement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Displacement,=,25.0,%,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1901,1148989,30894,13295,21485,149095,=,26.0,%,0,Displacement,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Displacement,=,26.0,%,,,,,Human herpesvirus 1 DNA polymerase inhibitor,27.0
1902,1154842,30903,3214,103904,77702,=,11000.0,nM,1,IC50,,,0,4.96,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,11000.0,nM,,,,O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,Adenosine A1 receptor antagonist,114.0
1903,832741,30917,13484,188889,453570,=,23000.0,nM,1,Ki,,,0,4.64,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,23.0,uM,,,,,Voltage-gated L-type calcium channel blocker,104801.0
1904,851888,30917,13484,188887,419596,<,10000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,<,10.0,uM,,,,,Voltage-gated L-type calcium channel blocker,104801.0
1905,862114,30917,13484,188875,365248,=,44300.0,nM,1,Ki,,,0,4.35,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,44.3,uM,,,,,Mineralocorticoid receptor antagonist,48.0
1906,862114,30917,13484,188875,365248,=,44300.0,nM,1,Ki,,,0,4.35,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,44.3,uM,,,,,Voltage-gated L-type calcium channel blocker,104801.0
1907,863304,30917,13484,188866,419596,=,18200.0,nM,1,Ki,,,0,4.74,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,18.2,uM,,,,,Voltage-gated L-type calcium channel blocker,104801.0
1908,422862,30920,2252,137277,122252,=,2.2,nM,1,Ki,,,0,8.66,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2.2,nM,,,,,Adenosine A2a receptor antagonist,252.0
1909,1157765,30921,13295,21514,467361,=,20400.0,nM,1,Ki,,,0,4.69,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,20.4,uM,,,,,DNA inhibitor,105574.0
1910,1282222,30924,2660,83600,76361,=,56.0,nM,1,Ki,,,0,7.25,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,56.0,nM,,,,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,Adenosine A3 receptor agonist,280.0
1911,422861,30927,2252,137277,122252,=,13.0,nM,1,Ki,,,0,7.89,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,13.0,nM,,,,,Adenosine A2a receptor antagonist,252.0
1912,531697,30938,7663,305453,5797,=,25000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,2.5e-05,M,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1913,918563,30939,8195,173335,5797,=,33000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,3.3e-05,M,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1914,35925,30942,3913,46664,5797,=,42000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,42.0,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1915,757797,30944,7815,55818,5797,=,29000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,29.0,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1916,777616,30944,7815,55837,149095,=,120000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,120.0,uM,,,,,Human herpesvirus 1 DNA polymerase inhibitor,27.0
1917,649546,30945,8445,80817,5797,=,29000.0,nM,1,Km,,,1,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,29.0,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1918,226557,30947,9377,5958,5797,=,31000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,3.1e-05,M,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1919,870947,30949,13171,275459,5797,=,45300.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,45.3,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1920,1059506,30951,12176,239681,5797,=,30000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,30.0,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
1921,249590,30953,16174,233576,6078,=,430000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,0.00043,M,,,,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,DNA polymerase/reverse transcriptase inhibitor,105706.0
1922,261769,30953,16174,233577,149095,=,43000.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,4.3e-05,M,,,,,Human herpesvirus 1 DNA polymerase inhibitor,27.0
1923,209552,30954,789,35730,5797,=,50450.0,nM,1,Km,,,0,,BAO_0000477,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Km,=,50.45,uM,,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Adenosine receptor agonist,105024.0
